h3_9,n_violations,n_days_active,mean_obstruct_w,mean_pcu,heavy_share,main_road_share,crossing_signal_share,footpath_share,junction_share,peak_share,am_peak_share,pm_peak_share,night_share,weekend_share,mean_expo,hour_entropy,modal_hour,approval_rate,scita_share,impact_sum,lat,lon,dom_station,dom_violation,active_days_ratio,vio_per_active_day,impact_per_violation,log_n
8960145829bffff,182,48,0.6884615384615385,1.1494505494505494,0.054945054945054944,0.3626373626373626,0.0,0.0,0.0,0.3131868131868132,0.3131868131868132,0.0,0.24725274725274726,0.23626373626373626,0.6714285714285715,2.622174667079997,11,0.7469879518072289,0.8846153846153846,95.504,13.008815245054945,77.52677206813188,Rajajinagar,NO PARKING,0.31788079470198677,3.7916666666666665,0.5247472527472528,5.209486152841421
896014582c3ffff,2,1,1.0,1.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,3.7191054656212714e-07,12,0.0,1.0,1.5,13.01535745,77.5289142,Rajajinagar,PARKING IN A MAIN ROAD,0.006622516556291391,2.0,0.75,1.0986122886681098
896014582c7ffff,1,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,7.208210851958012e-07,4,0.0,1.0,0.1,13.0155316,77.5235756,Rajajinagar,PARKING IN A MAIN ROAD,0.006622516556291391,1.0,0.1,0.6931471805599453
896014582cbffff,4,3,0.575,0.975,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.25,0.0,0.775,0.8112783035654858,10,0.75,1.0,1.5699999999999998,13.020702325,77.5286533,Rajajinagar,WRONG PARKING,0.019867549668874173,1.3333333333333333,0.39249999999999996,1.6094379124341003
896014582d3ffff,59,20,0.747457627118644,1.3084745762711865,0.1016949152542373,0.3898305084745763,0.0,0.01694915254237288,0.0,0.1016949152542373,0.1016949152542373,0.0,0.23728813559322035,0.3389830508474576,0.5491525423728814,2.8086257331768754,12,0.6842105263157895,0.847457627118644,31.288999999999998,13.01479136779661,77.53019588983051,Rajajinagar,WRONG PARKING,0.13245033112582782,2.95,0.530322033898305,4.0943445622221
896014582dbffff,447,59,0.7096196868008948,1.2067114093959732,0.05592841163310962,0.31767337807606266,0.0,0.0022371364653243847,0.0,0.20134228187919462,0.20134228187919462,0.0,0.3534675615212528,0.24608501118568232,0.5559284116331096,3.3905330034436028,11,0.6931407942238267,0.8098434004474273,213.871,13.017430917449664,77.53151173713647,Rajajinagar,WRONG PARKING,0.39072847682119205,7.576271186440678,0.4784586129753915,6.104793232414985
89601458353ffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,7.208210851958012e-07,4,0.0,1.0,0.06,13.012399,77.504907,Peenya,WRONG PARKING,0.006622516556291391,1.0,0.06,0.6931471805599453
89601458367ffff,40,6,0.61,0.9225,0.0,0.025,0.0,0.0,0.0,0.025,0.025,0.0,0.425,0.0,0.46749999999999997,2.300413012220713,11,0.9230769230769231,0.975,10.366,13.014127835,77.49169405,Kamakshipalya,WRONG PARKING,0.039735099337748346,6.666666666666667,0.25915,3.713572066704308
89601458377ffff,21,3,0.5952380952380952,0.8142857142857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190476190476191,1.5301404871577398,13,1.0,1.0,6.484,13.014156523809524,77.49303317142858,Kamakshipalya,WRONG PARKING,0.019867549668874173,7.0,0.30876190476190474,3.091042453358316
8960145838bffff,2,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,3.7191054656212714e-07,2,0.0,1.0,0.12,13.003522199999999,77.50420205,Peenya,WRONG PARKING,0.006622516556291391,2.0,0.06,1.0986122886681098
896014583c3ffff,26,20,0.5576923076923077,1.3653846153846154,0.11538461538461539,0.038461538461538464,0.0,0.038461538461538464,0.0,0.38461538461538464,0.38461538461538464,0.0,0.4230769230769231,0.2692307692307692,0.5615384615384615,2.7720179880823754,8,0.5333333333333333,0.8076923076923077,10.938,13.009896726923076,77.50619783846153,Peenya,NO PARKING,0.13245033112582782,1.3,0.4206923076923077,3.295836866004329
896014583cbffff,37,17,0.5945945945945946,1.7324324324324323,0.3783783783783784,0.05405405405405406,0.0,0.0,0.0,0.2702702702702703,0.2702702702702703,0.0,0.3783783783783784,0.2972972972972973,0.5405405405405406,3.0710907979373476,9,0.3684210526315789,0.7297297297297297,20.348,13.011018562162162,77.50669564324323,Peenya,WRONG PARKING,0.11258278145695365,2.176470588235294,0.5499459459459459,3.6375861597263857
896014583cfffff,9,4,0.6,1.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.23333333333333334,1.6577427998128227,4,0.0,1.0,2.25,13.01191738888889,77.50527573333333,Peenya,WRONG PARKING,0.026490066225165563,2.25,0.25,2.302585092994046
89601458407ffff,1,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,7.208210851958012e-07,12,1.0,1.0,0.6,12.9763292,77.5291605,Vijayanagara,PARKING IN A MAIN ROAD,0.006622516556291391,1.0,0.6,0.6931471805599453
8960145840bffff,27,14,0.5666666666666667,0.7518518518518519,0.0,0.0,0.037037037037037035,0.0,0.0,0.07407407407407407,0.07407407407407407,0.0,0.6666666666666666,0.07407407407407407,0.3888888888888889,2.174609860320744,5,0.3888888888888889,0.8518518518518519,4.584,12.98212948153338,77.53202529371562,Kamakshipalya,WRONG PARKING,0.09271523178807947,1.9285714285714286,0.16977777777777778,3.332204510175204
89601458413ffff,18,8,0.6222222222222222,0.7555555555555555,0.0,0.05555555555555555,0.0,0.0,1.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.05555555555555555,0.6444444444444444,1.7224946038161755,12,0.7058823529411765,0.9444444444444444,5.556,12.975833411111111,77.5334052888889,Vijayanagara,WRONG PARKING,0.052980132450331126,2.25,0.30866666666666664,2.9444389791664403
89601458417ffff,84,22,0.5928571428571429,0.7273809523809524,0.0,0.03571428571428571,0.0,0.0,1.0,0.15476190476190477,0.15476190476190477,0.0,0.3333333333333333,0.14285714285714285,0.5369047619047619,3.0253389373964414,11,0.6911764705882353,0.9880952380952381,18.663999999999998,12.975865457142856,77.53120236309525,Vijayanagara,WRONG PARKING,0.1456953642384106,3.8181818181818183,0.22219047619047616,4.442651256490317
8960145841bffff,8,3,0.5875,1.8,0.375,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.75,0.0,0.275,0.8112782167623095,4,0.5714285714285714,0.875,1.624,12.980921382402213,77.53512367780903,Vijayanagara,WRONG PARKING,0.019867549668874173,2.6666666666666665,0.203,2.1972245773362196
8960145842fffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,7.208210851958012e-07,3,0.0,1.0,0.06,12.9815561,77.5200529,Kamakshipalya,WRONG PARKING,0.006622516556291391,1.0,0.06,0.6931471805599453
89601458433ffff,15,4,0.6266666666666667,0.6133333333333333,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.4,0.3733333333333333,1.9655962727672742,2,0.75,1.0,2.332,12.976313893333332,77.52534214,Vijayanagara,WRONG PARKING,0.026490066225165563,3.75,0.15546666666666667,2.772588722239781
89601458443ffff,91,13,0.6065934065934065,0.7549450549450549,0.0,0.02197802197802198,0.0,0.0,1.0,0.6813186813186813,0.6813186813186813,0.0,0.0989010989010989,0.3516483516483517,0.8659340659340659,2.3725548849560623,10,0.627906976744186,0.8461538461538461,36.205,12.986300766073043,77.53722477917766,Kamakshipalya,WRONG PARKING,0.08609271523178808,7.0,0.39785714285714285,4.5217885770490405
8960145844bffff,358,62,0.6159217877094972,0.7019553072625698,0.0,0.055865921787709494,0.0,0.0,1.0,0.3575418994413408,0.3575418994413408,0.0,0.2681564245810056,0.26256983240223464,0.6466480446927374,3.6059713582488206,10,0.689873417721519,0.8324022346368715,100.962,12.988813660811076,77.53758424409979,Vijayanagara,WRONG PARKING,0.4105960264900662,5.774193548387097,0.28201675977653634,5.883322388488279
89601458453ffff,19,9,0.5578947368421052,1.0526315789473684,0.0,0.0,0.0,0.0,0.9473684210526315,0.5263157894736842,0.5263157894736842,0.0,0.3684210526315789,0.47368421052631576,0.6473684210526316,2.694781490104609,9,0.9285714285714286,0.7368421052631579,7.26,12.98463052364956,77.53708053864756,Kamakshipalya,WRONG PARKING,0.059602649006622516,2.111111111111111,0.3821052631578947,2.995732273553991
89601458457ffff,4,2,0.525,0.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.1,0.8112783035654858,4,1.0,0.25,0.159,12.98172672477932,77.53411630241344,Kamakshipalya,NO PARKING,0.013245033112582781,2.0,0.03975,1.6094379124341003
8960145845bffff,345,70,0.6310144927536232,0.832463768115942,0.0,0.0927536231884058,0.014492753623188406,0.005797101449275362,1.0,0.3739130434782609,0.3739130434782609,0.0,0.2463768115942029,0.28405797101449276,0.6539130434782608,3.403950060284126,10,0.6715328467153284,0.8318840579710145,119.06,12.987672307172295,77.5376342907542,Vijayanagara,WRONG PARKING,0.46357615894039733,4.928571428571429,0.34510144927536235,5.846438775057725
89601458463ffff,28,22,0.6321428571428571,1.0535714285714286,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.39285714285714285,0.39285714285714285,0.0,0.17857142857142858,0.2857142857142857,0.6821428571428572,3.172553598980415,10,0.631578947368421,0.9285714285714286,12.822,12.985436372109081,77.5269362623105,Kamakshipalya,WRONG PARKING,0.1456953642384106,1.2727272727272727,0.4579285714285714,3.367295829986474
89601458467ffff,6,5,0.5833333333333334,1.25,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.6166666666666667,1.9182959408546483,5,1.0,0.6666666666666666,3.18,12.98525591325208,77.52425270651302,Kamakshipalya,WRONG PARKING,0.033112582781456956,1.2,0.53,1.9459101490553132
89601458473ffff,63,33,0.5523809523809523,0.7761904761904762,0.047619047619047616,0.015873015873015872,0.0,0.0,0.0,0.12698412698412698,0.12698412698412698,0.0,0.23809523809523808,0.2222222222222222,0.5920634920634921,2.9074756506503148,12,0.7352941176470589,0.6984126984126984,15.549999999999999,12.98375363787812,77.52912563365807,Kamakshipalya,NO PARKING,0.2185430463576159,1.9090909090909092,0.2468253968253968,4.1588830833596715
89601458477ffff,2,2,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,1.000000344740523,5,0.0,0.5,0.24,12.984391585586797,77.526221185,Kamakshipalya,WRONG PARKING,0.013245033112582781,1.0,0.12,1.0986122886681098
89601458483ffff,125,19,0.5816,0.5416,0.0,0.0,0.0,0.0,1.0,0.336,0.336,0.0,0.552,0.032,0.4664,2.925059760337393,1,0.711340206185567,0.968,18.506,12.9710482384,77.53686187759999,Vijayanagara,WRONG PARKING,0.12582781456953643,6.578947368421052,0.148048,4.836281906951478
8960145848bffff,3,3,0.5666666666666667,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.26666666666666666,0.9182960688815056,3,0.5,1.0,0.265,12.974832400000002,77.53609829999999,Vijayanagara,WRONG PARKING,0.019867549668874173,1.0,0.08833333333333333,1.3862943611198906
89601458493ffff,734,101,0.5730245231607629,0.5881471389645776,0.005449591280653951,0.01907356948228883,0.0027247956403269754,0.0027247956403269754,1.0,0.3474114441416894,0.3474114441416894,0.0,0.34877384196185285,0.2656675749318801,0.5931880108991825,3.295051570945777,10,0.6371681415929203,0.8610354223433242,142.889,12.968831515901872,77.53698052327586,Vijayanagara,WRONG PARKING,0.6688741721854304,7.267326732673268,0.19467166212534062,6.5998704992128365
89601458497ffff,439,89,0.5501138952164009,0.7236902050113895,0.00683371298405467,0.029612756264236904,0.009111617312072893,0.025056947608200455,1.0,0.3348519362186788,0.3348519362186788,0.0,0.24145785876993167,0.3530751708428246,0.6387243735763097,3.3455246056181207,11,0.7034482758620689,0.9248291571753986,110.994,12.967736758014984,77.53594023499491,Vijayanagara,NO PARKING,0.5894039735099338,4.932584269662922,0.25283371298405466,6.0867747269123065
8960145849bffff,679,100,0.5765832106038291,0.7820324005891016,0.0029455081001472753,0.020618556701030927,0.0014727540500736377,0.005891016200294551,1.0,0.390279823269514,0.390279823269514,0.0,0.33136966126656847,0.2768777614138439,0.6245949926362298,3.3698752985285116,10,0.6205128205128205,0.9617083946980854,190.209,12.972556655847686,77.53796540887652,Vijayanagara,WRONG PARKING,0.6622516556291391,6.79,0.28013107511045654,6.522092798170152
896014584a3ffff,6,3,0.5333333333333333,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.8333333333333334,0.0,0.25,1.9182959408546483,1,0.6666666666666666,1.0,0.46,12.971952100000001,77.52740035,Vijayanagara,NO PARKING,0.019867549668874173,2.0,0.07666666666666667,1.9459101490553132
896014584c3ffff,45,22,0.5511111111111111,0.9222222222222223,0.044444444444444446,0.0,0.0,0.022222222222222223,1.0,0.24444444444444444,0.24444444444444444,0.0,0.4888888888888889,0.37777777777777777,0.4955555555555556,3.017584908642438,10,0.71875,0.9555555555555556,10.177999999999999,12.979188533333334,77.54027090666666,Magadi Road,WRONG PARKING,0.1456953642384106,2.0454545454545454,0.22617777777777776,3.828641396489095
896014584c7ffff,2,2,0.6,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.30000000000000004,1.000000344740523,5,1.0,1.0,0.3,12.976487899999999,77.5365536,Vijayanagara,WRONG PARKING,0.013245033112582781,1.0,0.15,1.0986122886681098
896014584cfffff,33,15,0.5545454545454546,1.1666666666666667,0.06060606060606061,0.0,0.0,0.0,0.48484848484848486,0.12121212121212122,0.12121212121212122,0.0,0.6363636363636364,0.42424242424242425,0.37272727272727274,2.478605214772557,4,0.5161290322580645,0.9696969696969697,7.01,12.980404650566014,77.53738702176621,Magadi Road,WRONG PARKING,0.09933774834437085,2.2,0.2124242424242424,3.5263605246161616
896014584d3ffff,13,4,0.5076923076923077,0.6153846153846154,0.0,0.0,0.0,0.0,1.0,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,0.9692307692307692,1.7381493846014013,8,0.8461538461538461,1.0,3.86,12.975814746153846,77.54216195384615,Vijayanagara,NO PARKING,0.026490066225165563,3.25,0.2969230769230769,2.6390573296152584
896014584d7ffff,3,2,0.6,1.0666666666666667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.5242507776887836e-07,9,1.0,1.0,1.92,12.973849266666667,77.53909370000001,Vijayanagara,WRONG PARKING,0.013245033112582781,1.5,0.64,1.3862943611198906
896014584dbffff,315,75,0.5723809523809523,0.7473015873015874,0.0031746031746031746,0.03492063492063492,0.0,0.009523809523809525,1.0,0.33015873015873015,0.33015873015873015,0.0,0.30158730158730157,0.3492063492063492,0.6288888888888888,3.228851148960841,11,0.6995073891625616,0.8952380952380953,83.624,12.978500272230328,77.54285772143396,Magadi Road,WRONG PARKING,0.4966887417218543,4.2,0.26547301587301586,5.755742213586912
89601458503ffff,5,3,0.6,1.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.5599999999999999,1.5219282299555632,7,0.0,0.8,2.88,12.97039398,77.51100923999999,Jnanabharathi,WRONG PARKING,0.019867549668874173,1.6666666666666667,0.576,1.791759469228055
89601458507ffff,93,36,0.6763440860215053,0.856989247311828,0.010752688172043012,0.2903225806451613,0.11827956989247312,0.0,0.0,0.5161290322580645,0.5161290322580645,0.0,0.22580645161290322,0.25806451612903225,0.7193548387096775,3.2514883795183587,10,0.7843137254901961,0.8064516129032258,40.48,12.971444367741936,77.50751578817204,Jnanabharathi,NO PARKING,0.23841059602649006,2.5833333333333335,0.43526881720430105,4.543294782270004
8960145850bffff,18,11,0.5166666666666667,1.0333333333333334,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.16666666666666666,0.3888888888888889,0.6499999999999999,1.6849774862060505,7,0.75,0.9444444444444444,6.255,12.974483755555555,77.50973710555556,Jnanabharathi,NO PARKING,0.0728476821192053,1.6363636363636365,0.3475,2.9444389791664403
8960145850fffff,82,42,0.5378048780487805,0.9097560975609755,0.0,0.06097560975609756,0.024390243902439025,0.04878048780487805,0.0,0.18292682926829268,0.18292682926829268,0.0,0.5609756097560976,0.34146341463414637,0.42560975609756097,3.372464805023477,3,0.8333333333333334,0.9390243902439024,17.77,12.973316540243903,77.50857529634146,Jnanabharathi,NO PARKING,0.2781456953642384,1.9523809523809523,0.21670731707317073,4.418840607796598
89601458513ffff,2,1,0.6,2.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,3.7191054656212714e-07,3,0.0,1.0,0.30000000000000004,12.96871,77.5124017,Jnanabharathi,WRONG PARKING,0.006622516556291391,2.0,0.15000000000000002,1.0986122886681098
89601458517ffff,15,8,0.5933333333333334,1.9133333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.26666666666666666,0.22666666666666666,2.8402239636779028,2,0.125,0.8666666666666667,3.328,12.968573026666666,77.51014966,Jnanabharathi,WRONG PARKING,0.052980132450331126,1.875,0.22186666666666666,2.772588722239781
8960145851bffff,27,12,0.5740740740740741,1.1814814814814814,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5925925925925926,0.7037037037037037,0.32962962962962966,2.561580820492527,3,0.8235294117647058,0.7777777777777778,6.113999999999999,12.97286931851852,77.51222424814814,Jnanabharathi,WRONG PARKING,0.07947019867549669,2.25,0.22644444444444442,3.332204510175204
89601458527ffff,6,1,0.6,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.9182959551346647,11,1.0,1.0,1.92,12.969740083333335,77.49820763333334,Jnanabharathi,WRONG PARKING,0.006622516556291391,6.0,0.32,1.9459101490553132
89601458537ffff,7,5,0.6571428571428571,0.9285714285714286,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.4571428571428572,2.2359264373683465,11,0.8,1.0,1.55,12.968009842857143,77.50185572857143,Jnanabharathi,WRONG PARKING,0.033112582781456956,1.4,0.22142857142857145,2.0794415416798357
89601458547ffff,8,2,0.875,1.025,0.0,0.75,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.75,0.925,0.8112782167623095,10,1.0,1.0,6.77,12.978992375,77.511328875,Jnanabharathi,PARKING IN A MAIN ROAD,0.013245033112582781,4.0,0.84625,2.1972245773362196
8960145854fffff,3,3,0.8666666666666667,0.9,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.7000000000000001,1.5849627201014895,6,0.6666666666666666,1.0,1.704,12.980237566666666,77.51124996666665,Jnanabharathi,DOUBLE PARKING,0.019867549668874173,1.0,0.568,1.3862943611198906
89601458553ffff,4,3,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,1.0,0.725,1.5000001672852499,12,0.5,1.0,0.87,12.97754785,77.51628972500001,Jnanabharathi,WRONG PARKING,0.019867549668874173,1.3333333333333333,0.2175,1.6094379124341003
89601458557ffff,18,12,0.6333333333333333,1.2888888888888888,0.05555555555555555,0.1111111111111111,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,0.6333333333333333,3.191611665394613,11,0.6666666666666666,0.9444444444444444,8.401,12.974960611111111,77.51342553333333,Jnanabharathi,WRONG PARKING,0.07947019867549669,1.5,0.4667222222222222,2.9444389791664403
8960145855bffff,6,1,0.6,3.1666666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10000000000000002,1.3004587267364648e-07,1,0.0,1.0,1.1400000000000001,12.980443683333334,77.51713883333333,Kamakshipalya,WRONG PARKING,0.006622516556291391,6.0,0.19000000000000003,1.9459101490553132
89601458573ffff,1,1,0.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,7.208210851958012e-07,7,1.0,1.0,0.48999999999999994,12.9767067,77.5100283,Jnanabharathi,NO PARKING,0.006622516556291391,1.0,0.48999999999999994,0.6931471805599453
8960145857bffff,23,14,0.8434782608695651,1.0869565217391304,0.0,0.6521739130434783,0.30434782608695654,0.0,0.0,0.2608695652173913,0.2608695652173913,0.0,0.13043478260869565,0.43478260869565216,0.6608695652173914,3.3772781481476306,11,0.5294117647058824,0.9565217391304348,13.82,12.979805508695652,77.5106104347826,Jnanabharathi,PARKING IN A MAIN ROAD,0.09271523178807947,1.6428571428571428,0.6008695652173913,3.1780538303479458
89601458583ffff,1,1,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7.208210851958012e-07,12,0.0,1.0,0.36,12.9636591,77.5127731,Jnanabharathi,WRONG PARKING,0.006622516556291391,1.0,0.36,0.6931471805599453
89601458587ffff,142,67,0.5647887323943662,0.9788732394366197,0.014084507042253521,0.04225352112676056,0.02112676056338028,0.0,0.0,0.11267605633802817,0.11267605633802817,0.0,0.16901408450704225,0.352112676056338,0.5950704225352113,3.0574139261568978,12,0.7115384615384616,0.9225352112676056,47.176,12.96119338169014,77.51144589788733,Jnanabharathi,NO PARKING,0.44370860927152317,2.1194029850746268,0.33222535211267606,4.962844630259907
89601458593ffff,1,1,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1,7.208210851958012e-07,2,1.0,1.0,0.05,12.960034,77.5166203,Byatarayanapura,NO PARKING,0.006622516556291391,1.0,0.05,0.6931471805599453
89601458597ffff,150,64,0.63,1.034,0.02,0.08666666666666667,0.0,0.0,0.0,0.1,0.1,0.0,0.10666666666666667,0.37333333333333335,0.6526666666666667,2.800322374464389,11,0.8467741935483871,0.9466666666666667,60.12,12.960862080666665,77.51234620199999,Jnanabharathi,WRONG PARKING,0.423841059602649,2.34375,0.4008,5.017279836814924
896014585a3ffff,6,4,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.5,0.6,1.9182959408546483,5,1.0,0.6666666666666666,1.7999999999999998,12.964474333333333,77.50484203333333,Jnanabharathi,NO PARKING,0.026490066225165563,1.5,0.3,1.9459101490553132
896014585abffff,5,4,0.6,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.6,0.4,1.9219282219675538,14,0.8,1.0,0.99,12.96669906,77.50517864000001,Jnanabharathi,WRONG PARKING,0.026490066225165563,1.25,0.198,1.791759469228055
896014585afffff,5,5,0.6,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.54,1.9219282219675533,12,0.75,1.0,1.668,12.96646494,77.50431771999999,Jnanabharathi,WRONG PARKING,0.033112582781456956,1.0,0.3336,1.791759469228055
896014585b3ffff,19,15,0.5842105263157894,1.1578947368421053,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.2631578947368421,0.5947368421052632,2.1868086264680717,11,0.45454545454545453,1.0,6.55,12.961015615789472,77.50890953157895,Jnanabharathi,WRONG PARKING,0.09933774834437085,1.2666666666666666,0.3447368421052632,2.995732273553991
896014585b7ffff,20,13,0.625,0.95,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.55,0.5,0.42000000000000004,2.2464393749591487,4,0.7647058823529411,0.95,4.28,12.960441764999999,77.50512088,Jnanabharathi,NO PARKING,0.08609271523178808,1.5384615384615385,0.21400000000000002,3.044522437723423
896014585bbffff,7,4,0.6,2.4285714285714284,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.2857142857142857,0.38571428571428573,1.842371085659339,3,0.0,1.0,4.17,12.965858157142858,77.5091606,Jnanabharathi,WRONG PARKING,0.026490066225165563,1.75,0.5957142857142858,2.0794415416798357
89601458603ffff,11,5,0.6,1.2818181818181817,0.18181818181818182,0.0,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.09090909090909091,0.9090909090909091,0.7545454545454546,1.971747314151676,11,1.0,0.8181818181818182,5.622,13.000688019557401,77.53583509322607,Vijayanagara,WRONG PARKING,0.033112582781456956,2.2,0.511090909090909,2.4849066497880004
