h3_9,dom_station,dom_violation,impact_score,veh_hours_day,cost_inr_day
89618924a8bffff,J.P. Nagar,NO PARKING,68.16442183556705,0.051781456953642384,12.945364238410596
89618921d43ffff,Whitefield,NO PARKING,68.13160310599196,0.0790728476821192,19.7682119205298
8960145b337ffff,Rajajinagar,WRONG PARKING,67.97574969582726,0.29856291390728473,74.64072847682118
896189258bbffff,Mico Layout,WRONG PARKING,67.9572592404427,0.057682119205298005,14.420529801324502
8960145b54bffff,Upparpet,WRONG PARKING,67.93425642098731,1.9200927152317881,480.02317880794703
8960145b55bffff,Upparpet,WRONG PARKING,67.90834558281784,3.8934834437086088,973.3708609271522
8960145b407ffff,Cubbon Park,NO PARKING,67.82982887150789,0.24741721854304635,61.854304635761586
89618925993ffff,Jayanagara,NO PARKING,67.66790203693557,0.050496688741721855,12.624172185430464
89618920e43ffff,Whitefield,WRONG PARKING,67.62946364608109,0.13811258278145697,34.528145695364245
89601458453ffff,Kamakshipalya,WRONG PARKING,67.60111294207223,0.04807947019867549,12.019867549668874
89618925c37ffff,Mico Layout,PARKING IN A MAIN ROAD,67.58577942356442,0.22519205298013242,56.298013245033104
8960145b427ffff,Upparpet,NO PARKING,67.53456941897073,11.861423841059603,2965.3559602649007
89618924e7bffff,J.P. Nagar,NO PARKING,67.5055192172847,0.06659602649006623,16.649006622516556
8960145b183ffff,Magadi Road,PARKING IN A MAIN ROAD,67.19154340765017,0.0563841059602649,14.096026490066224
89618925987ffff,Jayanagara,NO PARKING,67.11511229151105,0.050397350993377485,12.599337748344372
89601690c2bffff,Chikkajala,NO PARKING,67.07203681186876,2.016271523178808,504.067880794702
89618925947ffff,Wilson Garden,WRONG PARKING,66.95934152437174,0.33223178807947024,83.05794701986756
896189249afffff,Thalagattapura,WRONG PARKING,66.91616019044517,0.2202516556291391,55.06291390728477
89618925237ffff,Jeevanbheemanagar,NO PARKING,66.64586537736584,0.2005364238410596,50.134105960264904
8960145a353ffff,Vijayanagara,WRONG PARKING,66.41767233149616,0.05841059602649007,14.602649006622517
8960145b297ffff,Sadashivanagar,NO PARKING,66.3515121152527,0.1609271523178808,40.2317880794702
8961892ec7bffff,Jeevanbheemanagar,PARKING IN A MAIN ROAD,66.27244946106894,0.07757615894039735,19.394039735099337
8961892f69bffff,K.R. Pura,NO PARKING,66.24917032277044,0.6211192052980132,155.2798013245033
8961892ed93ffff,Halasur,NO PARKING,66.23446063354689,0.14259602649006622,35.64900662251656
8960145ac07ffff,Kengeri,PARKING IN A MAIN ROAD,66.2286610466395,0.03824503311258278,9.561258278145695
89618921dc7ffff,Whitefield,PARKING IN A MAIN ROAD,66.2139335645733,0.041125827814569534,10.281456953642383
896189253cbffff,Jeevanbheemanagar,NO PARKING,66.19447594327765,0.10917880794701987,27.294701986754966
8960145b567ffff,Magadi Road,WRONG PARKING,66.19133528297637,0.030079470198675497,7.5198675496688745
89601458293ffff,Rajajinagar,PARKING IN A MAIN ROAD,65.9323989190433,0.963317880794702,240.82947019867552
89601459057ffff,Jalahalli,PARKING IN A MAIN ROAD,65.83922541345363,0.05490066225165562,13.725165562913906
89618925c17ffff,Madiwala,NO PARKING,65.81442087298448,0.13188079470198677,32.97019867549669
8960145a46bffff,Basavanagudi,WRONG PARKING,65.8117543374191,0.09188741721854304,22.971854304635762
8960145b327ffff,Rajajinagar,WRONG PARKING,65.39509774376087,0.037781456953642385,9.445364238410596
8960145b373ffff,Malleshwaram,WRONG PARKING,65.24067532189346,2.2419403973509935,560.4850993377484
89618925d1bffff,Mico Layout,NO PARKING,65.18709956905357,0.04841059602649006,12.102649006622515
89618921d87ffff,Whitefield,WRONG PARKING,65.17688293304323,0.08289403973509933,20.72350993377483
89618925a57ffff,Ashok Nagar,NO PARKING,65.13955480229437,0.027715231788079466,6.928807947019867
8961892097bffff,HAL Old Airport,PARKING IN A MAIN ROAD,65.06112675652915,0.5900596026490067,147.51490066225168
89618920b23ffff,HAL Old Airport,NO PARKING,64.99689066788712,0.08067549668874173,20.168874172185433
896014598cbffff,Chikkabanavara,WRONG PARKING,64.75105009125205,0.5905165562913908,147.6291390728477
896014595b7ffff,Rajajinagar,NO PARKING,64.70866210484007,0.1390728476821192,34.7682119205298
8960145b153ffff,Rajajinagar,WRONG PARKING,64.6744568887212,0.14049668874172186,35.12417218543047
89618924a63ffff,Banashankari,NO PARKING,64.64412444399692,0.18275496688741721,45.688741721854306
89618925babffff,Wilson Garden,WRONG PARKING,64.61852997248816,0.16768211920529802,41.920529801324506
89618925c83ffff,Madiwala,NO PARKING,64.49694822442422,0.046986754966887416,11.746688741721854
8960145b28bffff,Sadashivanagar,WRONG PARKING,64.38494135389172,0.13003311258278147,32.508278145695364
89618925db3ffff,J.P. Nagar,WRONG PARKING,64.25700891767995,0.018748344370860925,4.687086092715232
8960169052fffff,Chikkajala,NO PARKING,64.20608454229037,3.2299470198675495,807.4867549668874
89618925bd3ffff,Wilson Garden,WRONG PARKING,64.15437998893219,0.04363576158940398,10.908940397350994
8961892e907ffff,Shivajinagar,WRONG PARKING,64.15422868003247,0.9514966887417218,237.87417218543044
896189253c3ffff,Jeevanbheemanagar,PARKING IN A MAIN ROAD,64.15342422582988,0.0915496688741722,22.88741721854305
8960145b4b3ffff,Halasuru Gate,NO PARKING,64.0665843207755,0.5804701986754967,145.11754966887418
896014586d7ffff,Vijayanagara,WRONG PARKING,64.01981365322035,0.5102913907284768,127.57284768211922
8960145a15bffff,Byatarayanapura,PARKING IN A MAIN ROAD,64.01721354507053,0.09026490066225167,22.566225165562916
8961892190fffff,Mahadevapura,PARKING IN A MAIN ROAD,63.980201386554114,0.04437086092715232,11.09271523178808
8960145b5b7ffff,Chamarajpet,WRONG PARKING,63.98016150314129,0.11592052980132452,28.98013245033113
8960145b11bffff,Rajajinagar,WRONG PARKING,63.858771071818,0.6035099337748344,150.8774834437086
89618920907ffff,HAL Old Airport,PARKING IN A MAIN ROAD,63.78718178659548,0.545092715231788,136.273178807947
89618921d4bffff,Whitefield,NO PARKING,63.57395056772499,0.07735099337748344,19.33774834437086
8960145a613ffff,Basavanagudi,WRONG PARKING,63.50193509680168,0.14927152317880793,37.317880794701985
8961892594bffff,Wilson Garden,NO PARKING,63.41341302851663,0.254635761589404,63.658940397350996
89618920e93ffff,Whitefield,PARKING IN A MAIN ROAD,63.37209507906943,0.12347682119205297,30.86920529801324
8961892436fffff,Mico Layout,NO PARKING,63.36539351341818,0.43768211920529804,109.4205298013245
8960169644bffff,Yelahanka,WRONG PARKING,63.322388717941045,0.0652980132450331,16.324503311258276
89618924a57ffff,J.P. Nagar,WRONG PARKING,63.29906798253583,0.018880794701986756,4.720198675496689
8960145b60fffff,R.T. Nagar,WRONG PARKING,63.29138673047577,0.05876821192052979,14.692052980132448
89618924a43ffff,Jayanagara,WRONG PARKING,63.26277099075315,0.07456953642384105,18.642384105960264
89618920b3bffff,HAL Old Airport,WRONG PARKING,63.2054668935705,0.11704635761589403,29.26158940397351
896014584d3ffff,Vijayanagara,NO PARKING,63.18746267924534,0.025562913907284768,6.390728476821192
896189258d7ffff,Adugodi,WRONG PARKING,63.10683873272092,0.05527814569536423,13.819536423841058
896189246c7ffff,HSR Layout,NO PARKING,63.100568015288594,0.14100000000000001,35.25
8961892cb03ffff,Kodigehalli,WRONG PARKING,63.09982133361881,0.3991655629139073,99.79139072847683
89618925377ffff,Halasur,NO PARKING,63.08450636710543,0.1379403973509934,34.48509933774835
8960145b473ffff,High ground,NO PARKING,62.92654517623709,0.07221192052980133,18.052980132450333
8960145a3a3ffff,Byatarayanapura,PARKING IN A MAIN ROAD,62.914554953133326,0.455841059602649,113.96026490066224
896014580c7ffff,Kamakshipalya,WRONG PARKING,62.89717254083158,0.12549668874172185,31.37417218543046
89618925ca7ffff,Mico Layout,WRONG PARKING,62.851381857938016,0.025033112582781455,6.258278145695364
89601458597ffff,Jnanabharathi,WRONG PARKING,62.83763828773512,0.3981456953642384,99.5364238410596
8960145a32fffff,Byatarayanapura,WRONG PARKING,62.778669440271216,0.04422516556291391,11.056291390728477
896189266abffff,Electronic City,NO PARKING,62.76931362264237,0.668523178807947,167.13079470198676
89618925b43ffff,Halasuru Gate,NO PARKING,62.63596968619088,0.17301324503311258,43.253311258278146
896189254cbffff,HAL Old Airport,NO PARKING,62.57184171955917,0.03309933774834437,8.274834437086094
8960145b59bffff,City Market,WRONG PARKING,62.49460663532501,11.790317880794701,2947.579470198675
896014514d7ffff,Thalagattapura,WRONG PARKING,62.4887866615201,0.1129271523178808,28.2317880794702
8961892288fffff,No Police Station,WRONG PARKING,62.468393669348366,0.06553642384105961,16.3841059602649
8960145a433ffff,Banashankari,WRONG PARKING,62.438188135805305,0.03019867549668874,7.549668874172185
89601458463ffff,Kamakshipalya,WRONG PARKING,62.42931834283769,0.0849139072847682,21.22847682119205
8961892ec23ffff,Jeevanbheemanagar,NO PARKING,62.4080211862464,0.5979205298013245,149.48013245033113
8960145a68bffff,Basavanagudi,WRONG PARKING,62.398931976096186,0.17651655629139074,44.129139072847686
8960145b303ffff,Malleshwaram,WRONG PARKING,62.39830977502906,0.8709470198675497,217.73675496688745
89618925b57ffff,Halasuru Gate,NO PARKING,62.26931163299568,0.11551655629139074,28.879139072847686
8960145ad87ffff,Kengeri,NO PARKING,62.26257978129009,0.1326158940397351,33.15397350993377
89618925bb7ffff,Basavanagudi,NO PARKING,62.22407211011731,0.07264900662251655,18.162251655629138
8960145b157ffff,Rajajinagar,WRONG PARKING,61.90883993590767,0.24844370860927154,62.110927152317885
896014584c3ffff,Magadi Road,WRONG PARKING,61.79479347096763,0.06740397350993378,16.850993377483444
89618925373ffff,Jeevanbheemanagar,NO PARKING,61.79387957534668,0.3467880794701987,86.69701986754967
8961892e9a7ffff,Cubbon Park,WRONG PARKING,61.76577346422493,0.02596026490066225,6.490066225165562
896014581cbffff,Kamakshipalya,NO PARKING,61.60463730958502,0.25049006622516556,62.622516556291394
8960145b413ffff,Cubbon Park,NO PARKING,61.57760680990523,0.022350993377483443,5.587748344370861
8961892e007ffff,Mahadevapura,NO PARKING,61.55349061876617,0.050344370860927155,12.58609271523179
8961892aba3ffff,K.R. Pura,PARKING IN A MAIN ROAD,61.46059905991218,0.08264900662251656,20.66225165562914
8960145b3abffff,Malleshwaram,WRONG PARKING,61.43647013058414,0.46084105960264904,115.21026490066225
8960145a283ffff,Chamarajpet,WRONG PARKING,61.30008394263232,0.050754966887417215,12.688741721854303
8961892580bffff,Adugodi,WRONG PARKING,61.29668905262764,0.04791390728476821,11.978476821192052
89618920967ffff,HAL Old Airport,NO PARKING,61.200515244904665,0.08824503311258278,22.061258278145694
89618920e83ffff,Whitefield,WRONG PARKING,61.07185108587261,0.05649006622516556,14.122516556291389
8960145164bffff,K.S. Layout,PARKING IN A MAIN ROAD,60.93723133257576,0.03470198675496689,8.675496688741722
8960145a147ffff,Byatarayanapura,WRONG PARKING,60.90799215500007,0.42327152317880795,105.81788079470199
89601458c43ffff,Kamakshipalya,WRONG PARKING,60.86802691903082,0.023642384105960267,5.910596026490067
8960145b487ffff,Halasuru Gate,NO PARKING,60.86357853145448,0.1427682119205298,35.69205298013245
8961892590bffff,Jayanagara,WRONG PARKING,60.85908962535523,0.015695364238410597,3.923841059602649
8961892591bffff,Jayanagara,WRONG PARKING,60.69373447841945,0.03347682119205298,8.369205298013245
896189251afffff,Adugodi,NO PARKING,60.63629933220337,0.15796688741721857,39.49172185430464
89618925a37ffff,Ashok Nagar,NO PARKING,60.57732707985966,0.15109271523178808,37.77317880794702
89618920b27ffff,HAL Old Airport,NO PARKING,60.45123995775934,0.060423841059602655,15.105960264900665
89618925b03ffff,Wilson Garden,NO PARKING,60.426762679768366,0.645205298013245,161.30132450331126
896016976a7ffff,Chikkajala,PARKING IN A MAIN ROAD,60.41378827387987,0.035827814569536424,8.956953642384105
896014580cbffff,Peenya,PARKING IN A MAIN ROAD,60.39410113396595,0.025099337748344372,6.274834437086093
89618925b73ffff,Halasuru Gate,NO PARKING,60.36820323832166,0.18356291390728477,45.890728476821195
8961892594fffff,Wilson Garden,NO PARKING,60.35966066090162,0.04225165562913907,10.562913907284768
8960145b2cfffff,R.T. Nagar,NO PARKING,60.3471948130332,0.07517880794701987,18.794701986754966
8960145b1a3ffff,Magadi Road,WRONG PARKING,60.28076627557753,0.2822384105960265,70.55960264900662
89618920e8bffff,Whitefield,PARKING IN A MAIN ROAD,59.90527324221813,0.16580132450331125,41.450331125827816
89618924a73ffff,Jayanagara,NO PARKING,59.85655472463605,0.6114635761589404,152.8658940397351
89618925ba3ffff,Wilson Garden,NO PARKING,59.713844376199454,0.11711920529801324,29.27980132450331
896014514d3ffff,Thalagattapura,WRONG PARKING,59.701616586560114,0.08667549668874172,21.66887417218543
89618925b47ffff,Halasuru Gate,WRONG PARKING,59.61548602018536,0.28997350993377485,72.49337748344371
89618925a2bffff,Ashok Nagar,NO PARKING,59.59286141298682,0.13698013245033114,34.24503311258278
8960145a10fffff,Byatarayanapura,WRONG PARKING,59.57283080410537,0.10474172185430464,26.18543046357616
896014595b3ffff,Rajajinagar,WRONG PARKING,59.55458700937164,0.053509933774834435,13.37748344370861
8960145b447ffff,Cubbon Park,NO PARKING,59.54090445147253,0.02218543046357616,5.54635761589404
8961892e44fffff,Mahadevapura,WRONG PARKING,59.36489222768547,0.182317880794702,45.579470198675494
89618924e6bffff,J.P. Nagar,NO PARKING,59.336264903519705,0.07768211920529802,19.420529801324506
8961892ce0bffff,Hennuru,NO PARKING,59.31137080188398,0.036026490066225166,9.006622516556291
89601458483ffff,Vijayanagara,WRONG PARKING,59.27929766491095,0.12255629139072848,30.63907284768212
89618920b0fffff,HAL Old Airport,NO PARKING,59.276810547438174,2.1473774834437087,536.8443708609271
8960145a3afffff,Byatarayanapura,PARKING IN A MAIN ROAD,59.26664465065844,0.22549668874172188,56.37417218543047
8961892432fffff,Mico Layout,NO PARKING,59.249288308527184,0.021688741721854303,5.422185430463576
89618934a6bffff,Electronic City,WRONG PARKING,59.18617612236587,0.10278145695364238,25.695364238410594
89618925c03ffff,Madiwala,NO PARKING,59.08970339327438,1.1735761589403975,293.39403973509934
89618925a67ffff,Cubbon Park,NO PARKING,59.04120800342203,0.09576158940397352,23.94039735099338
89618925893ffff,Mico Layout,PARKING IN A MAIN ROAD,59.00806433376903,0.5180927152317881,129.52317880794703
8961892e0dbffff,Mahadevapura,WRONG PARKING,58.98359570485017,0.10439735099337748,26.099337748344368
8960145b04bffff,Sadashivanagar,PARKING IN A MAIN ROAD,58.967316519517865,0.021059602649006623,5.264900662251656
89618925a07ffff,Ashok Nagar,NO PARKING,58.8375014266402,0.022682119205298012,5.670529801324503
8961892e213ffff,K.R. Pura,NO PARKING,58.80025646740158,0.12852317880794703,32.13079470198676
89618924a47ffff,Jayanagara,NO PARKING,58.77060800614409,0.3032384105960265,75.80960264900664
8960145b287ffff,Sadashivanagar,NO PARKING,58.68043220705653,0.3249668874172185,81.24172185430463
89601459547ffff,Yeshwanthpura,NO PARKING,58.64546704287665,0.034172185430463575,8.543046357615895
89618925967ffff,Basavanagudi,NO PARKING,58.52385144026972,0.15112582781456954,37.78145695364238
89618924aabffff,J.P. Nagar,NO PARKING,58.47620535884761,0.11916556291390729,29.79139072847682
89618925d27ffff,Jayanagara,WRONG PARKING,58.4223147726813,0.08783443708609272,21.95860927152318
8960145913bffff,Peenya,NO PARKING,58.42000724824425,0.899317880794702,224.8294701986755
8961892184bffff,Mahadevapura,NO PARKING,58.39686158281389,0.22033112582781458,55.08278145695365
8961892ec2bffff,Jeevanbheemanagar,PARKING IN A MAIN ROAD,58.344127735558246,0.1342980132450331,33.574503311258276
89601459523ffff,Yeshwanthpura,NO PARKING,58.19011242093378,0.49555629139072854,123.88907284768213
89618926607ffff,Electronic City,NO PARKING,58.16907365272368,0.022350993377483443,5.587748344370861
8961892ddbbffff,Hennuru,PARKING IN A MAIN ROAD,58.04537656835579,0.07003311258278146,17.508278145695364
8961892532bffff,Halasur,NO PARKING,58.04291591248128,0.022251655629139073,5.562913907284768
89618924223ffff,HSR Layout,NO PARKING,58.00526647384194,0.6265364238410596,156.6341059602649
8961892dd13ffff,Hennuru,NO PARKING,57.89923539035547,0.020397350993377483,5.099337748344371
8961892e447ffff,Mahadevapura,WRONG PARKING,57.89592571840812,0.0943708609271523,23.592715231788077
89618925cafffff,Madiwala,NO PARKING,57.866910913968674,0.017483443708609273,4.370860927152318
8961892eebbffff,Banaswadi,PARKING IN A MAIN ROAD,57.744792511326814,0.08754966887417219,21.887417218543046
89601696443ffff,Yelahanka,PARKING IN A MAIN ROAD,57.72368277897405,0.05867549668874172,14.66887417218543
89618925c0fffff,Madiwala,NO PARKING,57.71215995673605,0.048,12.0
896189359a7ffff,Electronic City,WRONG PARKING,57.6852734921238,0.21533112582781458,53.83278145695365
89601458547ffff,Jnanabharathi,PARKING IN A MAIN ROAD,57.67775155486956,0.044834437086092714,11.208609271523178
8961892eddbffff,Jeevanbheemanagar,NO PARKING,57.65765591891333,0.027218543046357617,6.804635761589404
8960145b62fffff,Sadashivanagar,NO PARKING,57.59956319433687,0.022649006622516555,5.662251655629139
89618924a33ffff,K.S. Layout,NO PARKING,57.568295587563846,0.02824503311258278,7.0612582781456945
89601690c23ffff,Chikkajala,NO PARKING,57.446167614751154,0.027483443708609275,6.870860927152319
896014514dbffff,Thalagattapura,NO PARKING,57.42727523055233,0.09355629139072848,23.38907284768212
896189259b7ffff,Banashankari,NO PARKING,57.4191633270993,0.04013245033112583,10.033112582781458
8961892e41bffff,Mahadevapura,PARKING IN A MAIN ROAD,57.28103991766898,0.0826092715231788,20.6523178807947
8960145149bffff,Thalagattapura,WRONG PARKING,57.18005738195042,0.059907284768211916,14.976821192052979
89601458c4fffff,Kamakshipalya,NO PARKING,57.15893523375034,0.042198675496688744,10.549668874172186
8960145b1cfffff,Rajajinagar,WRONG PARKING,57.12119208079544,0.11418543046357617,28.546357615894042
89601458557ffff,Jnanabharathi,WRONG PARKING,57.1014735496825,0.05563576158940397,13.908940397350992
89601459053ffff,Jalahalli,NO PARKING,57.05080792498984,0.2956092715231788,73.9023178807947
8960145b47bffff,High ground,WRONG PARKING,57.01308756886194,0.0729271523178808,18.2317880794702
8960145b28fffff,Sadashivanagar,NO PARKING,56.9850184498323,0.04417218543046358,11.043046357615895
8961892ecafffff,Jeevanbheemanagar,WRONG PARKING,56.94856692599819,0.021125827814569537,5.281456953642384
89618925dd3ffff,Mico Layout,NO PARKING,56.9398948794693,0.008874172185430464,2.218543046357616
